tf,edge_probability,beta,target
G182,0.14473508576782249,0.294052458545167,G94
G103,0.14472883769508801,-0.18928815492397152,G13
G270,0.14468876331289082,0.23497052955182265,G13
G32,0.14467916535950753,-0.12609064959378935,G13
G184,0.14465242713340923,0.24138103990739482,G13
G92,0.1446261040134581,-0.18652046799749886,G13
G167,0.14453915313722412,-0.10487837944777625,G13
G7,0.14449783750578762,-0.06037594566476576,G13
G230,0.14448408875898944,-0.05011300860941708,G13
G37,0.1444452197289685,0.3511713547451266,G1
G137,0.14442332588873802,0.37644072057709044,G94
G201,0.14442284507842712,-0.1572977955423032,G13
G100,0.14441922314717215,0.14262683463670123,G94
G255,0.14440292900403334,-0.2129755398685807,G13
G233,0.14438112754622476,-0.11884417646685164,G13
G119,0.14436615005516965,-0.07460052892815691,G13
G204,0.1443628849197182,0.2633971086374664,G94
G86,0.14433526602203503,-0.2527448658763961,G13
G14,0.1443266962008794,-0.09279787541805604,G13
G19,0.14432515281718042,-0.26258991552715255,G13
G304,0.14430404908787886,-0.08130976672360345,G13
G83,0.14430163648328556,-0.2638887273632778,G13
G265,0.14428266873056025,0.5814409620391853,G73
G271,0.14423929977775635,0.14938962160680266,G13
G183,0.14423163442147496,-0.5867012378181969,G56
G292,0.14420205828802163,0.6212010332053098,G37
G93,0.14418101692165688,0.38864590405816274,G13
G176,0.14416671852867416,-0.2151784577482386,G13
G185,0.14411900506239608,0.2395489554198296,G13
G269,0.1441131071242527,0.19021404714687407,G13
G29,0.14408042693781298,0.6994740250892875,G55
G179,0.14407689675016044,0.6630957777002789,G86
G285,0.14396941868905497,0.06901949740591637,G13
G163,0.1439562252602153,0.46752099953348386,G94
G187,0.143948150664515,-0.22443772620477126,G13
G334,0.14394122038289556,0.2022497279623028,G13
G58,0.1439099302166501,-0.3132990365135088,G13
G124,0.14390185243038103,0.2873676888901983,G11
G305,0.1438983812427766,-0.4461532792927701,G13
G82,0.1438838488277716,0.5455757843181787,G1
G25,0.14387371647555044,-0.041141667178854084,G13
G143,0.14386726921702797,0.028731719161630292,G13
G124,0.14386385462035198,-0.11099700530147556,G13
G164,0.14384982057382875,0.1431205261165737,G13
G330,0.14384253158766006,0.04377470191549007,G13
G108,0.14383539002506637,0.23130798686734788,G94
G55,0.14380029161575494,0.5190327879654856,G80
G294,0.14378370384232866,0.36056764098338384,G94
G235,0.14377323062125197,0.24092353935700708,G94
G278,0.14373982400759225,-0.36333432009747013,G13
G89,0.14370536796155087,0.38649986065763936,G94
G268,0.14370196697690882,0.04199852588323271,G13
G13,0.1436763978170042,-0.5319849353778978,G55
G167,0.14362258223683028,0.3376337833765641,G95
G316,0.14361586418350086,0.1411535859315012,G13
G273,0.1436064356643721,0.3035690200875756,G13
G130,0.14359180772241348,0.6121606236200409,G29
G13,0.14359129457641492,-0.2272752490208617,G94
G180,0.14357605929160558,0.3882871691715818,G94
G33,0.14356339209884134,-0.10984918793826971,G13
G282,0.1435605440769702,-0.24241208258794994,G94
G135,0.14354624111028097,0.12069249601414962,G13
G275,0.14352491300507156,0.33171078247177554,G13
G242,0.14352008293424695,-0.26320872990881145,G13
G310,0.14350014833450025,0.5674845241451184,G94
G87,0.1434998845292436,-0.5299095004741584,G1
G162,0.14347936910259637,0.06253558099824316,G13
G123,0.14347645362600994,0.061259139713934846,G13
G333,0.14343186624210322,0.03737125248527829,G13
G63,0.1434310406779038,-0.23143620386490432,G13
G223,0.14341404209908998,0.5378926005844096,G84
G168,0.14337418169650715,-0.7074708783850727,G56
G241,0.14333146843634142,0.19280663623505792,G94
G318,0.14331811429309363,0.5335418089359821,G90
G211,0.14330730323738247,-0.08091322355781957,G13
G292,0.14322026066137428,0.4450312571672342,G1
G39,0.1432021598353185,0.3053873715834745,G94
G301,0.14319557133359692,0.2754637343499512,G13
G271,0.14318701164183886,0.3381280168766059,G94
G291,0.1431764410700816,-0.4141304524809081,G13
G24,0.14317636966822522,-0.6746299048867657,G87
G6,0.1431435127361173,-0.0706436644296504,G13
G315,0.14312993970769405,-0.03236303237919735,G13
G311,0.14311795913258019,0.03315837912714223,G13
G231,0.1431119874421265,0.13379122350770845,G94
G292,0.14307503130478724,-0.5609678772284395,G52
G250,0.14306766659512168,0.5699348510981539,G19
G70,0.14305190589311373,0.08903915464358464,G13
G280,0.14302562007450673,-0.1089230949383492,G13
G138,0.14302411654607325,-0.10830186388091276,G13
G260,0.1430155730086339,0.6318893400679081,G29
G226,0.14301391967268684,0.2974532261640169,G4
G148,0.1430089784594548,0.08178470606407305,G13
G168,0.143001756389656,0.5784957757536163,G80
G314,0.14299802087662564,0.43405259779411987,G66
G278,0.14298538267545355,0.5302559071336176,G19
G226,0.14297738383204914,0.3428963768268287,G94
G216,0.14293302396058805,0.4606358213725678,G94
G234,0.14292933485348244,0.017593137340872235,G13
G186,0.1429262103709903,0.061746041540299064,G13
G87,0.14289311261853863,-0.40587961991341553,G77
G156,0.14289105550086875,0.10076396337605315,G94
G155,0.14287567203507193,0.3160728925336781,G13
G253,0.14284213318155226,-0.06451908494251211,G13
G145,0.14283785182581746,-0.18074608811363496,G13
G185,0.14282487976268501,0.47847155791169393,G1
G90,0.14280948488049208,-0.5284202829202814,G55
G35,0.14280905557023624,-0.06266642432220677,G13
G106,0.14278567134484663,-0.5890430418907671,G29
G107,0.1427719735227793,-0.2024681947768315,G13
G305,0.1427660015338091,0.5783397342717589,G73
G109,0.1427451704685341,0.021092879841124335,G13
G144,0.14273420045183938,0.09417299420344909,G13
G252,0.14270173805965836,0.036028186197411646,G13
G128,0.14268518646848305,0.050391133793283305,G13
G116,0.1426545587049346,-0.014455469336931022,G13
G68,0.1426508191578581,0.020362123345110048,G13
G232,0.14264334788203675,0.008306309315588787,G13
G289,0.14264157518472345,0.4970189422201045,G94
G65,0.14263524174287806,-0.1863228553184087,G13
G228,0.14261526294786547,-0.5994427238627575,G56
G307,0.14260699922112402,-0.04416839736520917,G13
G87,0.14259047400223046,-0.39350301710025615,G67
G242,0.14258061026600907,0.6726077142386766,G3
G17,0.14256152419746276,-0.03051185756139173,G13
G240,0.14256061016231028,0.03596449116767348,G13
G305,0.14255528366591713,0.6161949329274882,G80
G79,0.1425504893667564,0.0052700297806711266,G13
G310,0.14254927633097292,0.14489714413951194,G13
G64,0.14254721792471403,0.02081937076737352,G13
G159,0.14254684844637708,0.026818866564880365,G13
G182,0.14253964438433822,0.24434746554180609,G13
G265,0.14252597092841357,-0.5644395636854947,G13
G206,0.14251881507822264,0.11394595943804092,G13
G98,0.1425188026248726,0.053907236698005,G13
G264,0.142515335404631,-0.017901624133617233,G13
G332,0.14250857114059684,0.38373661617775845,G66
G81,0.14250853405521272,0.01680100670914673,G13
G129,0.14250758191357052,-0.031216647255356767,G13
G50,0.1424988332189388,0.01980122279865237,G13
G28,0.14249082397640794,0.025871433854588538,G13
G198,0.14248950304683083,0.01762513024004956,G13
G190,0.1424847592273286,-0.004737492791336303,G13
G239,0.14247914968223502,0.006764111638962502,G13
G246,0.14247494949328807,0.02313814194495528,G13
G59,0.14247231065531119,-0.049884366109407934,G13
G40,0.14246611433593098,0.0015377359207864201,G13
G181,0.14246519234953853,-0.055902401381732816,G13
G244,0.14245128939856047,-0.10130815828842425,G94
G72,0.14244141734138693,-0.3781828837464082,G13
G165,0.14244060351639906,0.46167162859327815,G67
G10,0.1424306880844847,0.010167995576882145,G13
G266,0.14242498489015873,0.023405679029085323,G13
G132,0.14242080644554747,0.1023523890775409,G13
G48,0.14241292854514695,-0.03775197842011363,G13
G288,0.14241083946475994,0.010828400910290978,G13
G34,0.142407419091547,0.001351801425180581,G13
G108,0.1424067866620599,-0.006196748698476546,G13
G126,0.14240333982068903,0.0060827460713508055,G13
G248,0.14240005214249313,0.003053129592978572,G13
G196,0.14239693034017942,-0.005612524042884872,G13
G290,0.14238995379802313,-0.0566404594112536,G13
G267,0.1423840065827214,-0.002645288193672656,G13
G91,0.14238383674004354,0.1354969097016339,G13
G49,0.1423748497875956,0.002019348488037069,G13
G320,0.14237454589523915,-0.007086820976985877,G13
G225,0.14236554155755518,-0.03408702002814999,G13
G27,0.14236408654903657,-0.003607231947487176,G13
G324,0.14235528903656325,0.009398024728702282,G13
G317,0.14234901363363714,0.005272769408997044,G13
G249,0.14233802394828224,0.10905052551031309,G94
G233,0.14233724498818645,0.5147416671148877,G4
G215,0.1423326683900627,0.005841422290214378,G13
G243,0.1423083312362771,0.012501965836836656,G13
G15,0.14229884641857035,-0.022272456840832202,G13
G304,0.1422886286938853,0.2663221315091552,G94
G38,0.1422794124137505,0.004325333485958576,G13
G19,0.14227931006666153,0.4504770675415939,G94
G45,0.14225641988684334,0.009388377909588956,G13
G328,0.14225061536046907,0.21678111789905263,G94
G296,0.1422396525206229,-0.016999139549682254,G13
G29,0.1422350444763519,-0.17114735494838426,G94
G133,0.14223298827161943,0.04372454428705667,G13
G149,0.14222915558371102,0.08055952806983802,G13
G106,0.14220273999556962,-0.5858088501278816,G55
G104,0.14219418842950227,-0.024435112613443284,G13
G160,0.14218257915991905,0.07835064341021131,G13
G30,0.1421738987961172,0.03956994601463815,G13
G319,0.14214426101433858,-0.005614349405112903,G13
G48,0.14214076553179766,0.6037059341201382,G36
G195,0.14213019932656554,-0.04596581253876498,G13
G244,0.14212992209238667,-0.5393464731583114,G1
G178,0.14212868411979984,-0.02020448848530576,G13
G327,0.14212216261331198,0.5204150564205234,G79
G88,0.1421195095168071,0.0802990794884399,G13
G69,0.1421100773212558,-0.20064873058052757,G13
G297,0.14209933026837673,0.05827331946898015,G13
G82,0.14209789041962445,0.03449586783962303,G13
G158,0.14206005701434876,0.10807135617473752,G94
G204,0.1420495157929626,-0.18505790764811253,G13
G328,0.14204841821625305,-0.2682713862490709,G13
G31,0.14204304396219578,0.5647996279766325,G57
G12,0.14202983628091176,0.0695808000653002,G13
G127,0.14200477722432348,0.02394777673874844,G13
G165,0.14199684413708277,0.39713960588311736,G13
G53,0.14198294536003378,0.09090321587445936,G13
G131,0.14197561546734008,0.4003905823769532,G94
G90,0.14197223774104178,-0.6487237077580374,G87
G169,0.14196646007398656,0.10214741593686039,G13
G300,0.14195687181289882,0.03467004520075701,G13
G256,0.14193775213509094,-0.05845727284095904,G13
G254,0.14191925542895137,0.6581951811394084,G93
G170,0.14191336278552183,-0.07248997995401127,G13
G238,0.1419001943259909,0.5915027250456576,G18
G158,0.1418283251327833,0.25863026724470595,G13
G157,0.1418131333531323,0.3124243897111247,G4
G226,0.14178444291709655,0.028207274180178616,G13
G224,0.141756156155036,-0.21606260291036247,G13
G203,0.14175123819476618,-0.017203691832761246,G13
G143,0.1417284973433027,0.33456652624185096,G66
G287,0.1417249807604342,0.21578700957415775,G13
G325,0.14170740464938827,0.6240018945443095,G23
G79,0.14166858951342007,0.36497278661532834,G66
G274,0.14166808510442755,0.621712831846107,G87
G87,0.14164694921331447,0.5845045921097296,G58
G37,0.1416443652844138,0.3175668090836161,G13
G291,0.1416429305664694,0.6879591403329522,G23
G121,0.14164003069755055,-0.2996051950852729,G13
G144,0.1416360846046157,-0.099423985646592,G94
G281,0.14161658859626305,-0.17512582422111084,G13
G52,0.14161328930579495,-0.24463364119742495,G13
G157,0.14160145684390193,0.04020417586718439,G13
G322,0.14158442518741204,0.034296631646241874,G13
G192,0.14158225970041058,-0.23549072856431896,G13
G31,0.14157174125359379,-0.4306551640507159,G13
G61,0.14154707199713887,-0.04190947308059179,G13
G302,0.14153000419610742,0.532764204459277,G90
G117,0.1415072545566744,0.19486025856150338,G94
G168,0.1415055611582246,0.4348306964418894,G66
G82,0.14140972666396495,0.42688560884640003,G94
G314,0.14140464025625576,0.3893802092897299,G94
G287,0.14137388973282175,0.5617917160971829,G56
G63,0.1413621754068117,0.1175205100728016,G94
G1,0.1413606031101101,0.5422174285444736,G56
G170,0.14135503241296868,-0.08163261318126584,G94
G321,0.14132454130653363,0.3258620651445569,G13
G166,0.14130312533224354,-0.17799230365298394,G13
G174,0.1412924402853315,-0.16072227935457822,G13
G97,0.14129039200033355,0.5565220581302848,G43
G95,0.14128154817384123,-0.07634353200336506,G13
G55,0.14125315270608588,-0.5739540749100629,G75
G164,0.14123395611079087,-0.2082685550184279,G94
G258,0.141218264928757,0.5116213868728138,G65
G249,0.14117983445188825,0.04273825258494022,G13
G326,0.14117764431944074,-0.11479017744865071,G94
G309,0.14117167303733058,0.05129680009235556,G13
G96,0.14112868679553214,0.6236277643383018,G29
G105,0.14112267662118502,0.2832393758712745,G13
G5,0.1411022276048797,0.2358925746113301,G13
G156,0.14109363257432955,0.09275552812217591,G13
G90,0.14109332342902856,0.4636679989594434,G1
G300,0.1410452424385569,0.43518714825419985,G94
G173,0.14102731166522844,0.14833006043192629,G13
G169,0.14100659858172926,0.30110687022253135,G95
G236,0.14098877003030838,0.2953471689080887,G13
G97,0.14097398787823232,0.2215802028711872,G13
G214,0.14097330792533522,0.5215017917930379,G4
G42,0.1409545392228291,0.25761089702912615,G13
G75,0.1409285698066686,-0.6536036589977479,G87
G179,0.1409219166413852,-0.3722758719286477,G13
G231,0.14091997231979925,0.24151651594734733,G13
G60,0.1409117810948128,-0.11013466711629608,G13
G43,0.1409018253134675,0.5565220581302832,G97
G36,0.14089295595767007,0.3605011017965599,G11
G183,0.14088063341567528,-0.4953067416579264,G24
G153,0.14087489543393653,-0.05901914787664462,G13
G235,0.1408724751662559,-0.39004466253575065,G13
G150,0.14086486598048995,-0.09692702206216011,G94
G197,0.14085872528254473,-0.15408296937656968,G94
G314,0.14085608835961114,-0.07329254987654418,G13
G207,0.140848635284266,-0.2192843644911379,G13
G183,0.14084766189082698,0.6721794390804201,G29
G62,0.14082828308771186,-0.11772496062954536,G13
G137,0.1408006670577796,-0.07210438326361575,G13
G301,0.14079349273071684,0.6139997891571582,G56
G139,0.1407885755497951,0.4338691300847062,G6
G179,0.14078609318641985,-0.08220163987254883,G94
G226,0.1407800164568148,0.30254610045549984,G11
G152,0.14077062172818544,-0.29906619431031156,G13
G227,0.14073372807714193,0.10808822496206856,G13
G219,0.14071901159052183,-0.2072799680847304,G13
G250,0.14070457007967876,-0.2341774807674577,G13
G201,0.1407032706899826,0.16849851305656957,G94
G158,0.14070090066275676,0.6004456693097727,G37
G308,0.14068470821619353,0.30683680332084706,G66
G75,0.1406485414900017,0.5490341298209831,G5
G325,0.14064367917075138,-0.0911454309772065,G94
G26,0.14062959497632924,0.3534961866034018,G95
G176,0.14058833415193384,0.25302217546649064,G95
G241,0.14058096929231662,-0.2584435293248847,G13
G173,0.1405348338072827,-0.18532619494494923,G94
G323,0.1405286006434173,0.49288750780002644,G77
G158,0.14052521897699746,0.548368193419854,G75
G13,0.14051987065976584,-0.430655164050713,G31
G276,0.14051250898848264,-0.09305107867060497,G94
G260,0.1404969848486167,-0.3358175095163053,G94
G29,0.14049072321126221,0.5417009051970134,G80
G294,0.14043592343411718,0.22954330738976494,G13
G86,0.14042128362003684,0.6143407661943493,G17
G36,0.1404204547202274,0.3084476647862964,G94
G80,0.14040981961378168,-0.2690021407112464,G13
G265,0.14040290557581456,0.2880299842338655,G94
G284,0.1403997270254798,0.537279004176315,G79
G158,0.14039630309917325,0.5560266147721038,G56
G106,0.14039298055895238,0.6036624523674644,G5
G212,0.14038548692167105,-0.252813152847482,G13
G291,0.14035321900702222,0.5592308915415426,G80
G185,0.14034466690681366,0.21849402870032594,G94
G259,0.1403347446339528,-0.25544033613714423,G94
G253,0.1403303356948077,0.0723728284988798,G94
G278,0.1402617619678969,-0.5840096367441405,G75
G203,0.1402370495643126,0.3229381882455935,G95
G287,0.14023277255719982,0.06065351712856801,G94
G142,0.14019488747155948,-0.14004880271898348,G13
G168,0.14019124946228703,-0.4466843861359872,G13
G47,0.1401801619681369,-0.08006840461491559,G13
G55,0.14016376186665114,0.5487270657994503,G74
G327,0.1401619921556296,-0.2213517509248398,G13
G303,0.14014645685107033,0.3058100461518464,G13
G332,0.14011111865010978,0.5393746506612569,G79
G298,0.14011036761839593,-0.42287150339891344,G1
G242,0.14009927840300923,-0.32098564354279946,G95
G325,0.14008122301365364,0.7005545006676006,G29
G191,0.14007423762199955,-0.1319913119849681,G13
G151,0.14006606844973968,-0.046486471031701046,G13
G296,0.14002391524862656,-0.12387987279730128,G94
G228,0.13999200064498377,0.5195834024103684,G57
G226,0.13997320848859512,0.23335201268320793,G95
G284,0.1399649120096247,0.36171300659004363,G66
G134,0.13996477674502064,-0.14730574705655028,G13
G26,0.13995845743636914,-0.4695424478949926,G13
G171,0.13992385569560264,0.5019038067234689,G99
G2,0.13989283082353535,-0.09127905785756288,G13
G21,0.13986892808088464,-0.08657932826752543,G13
G67,0.13985609613032804,0.47000891140578166,G13
G207,0.13985495126298678,0.3214531747712951,G94
G333,0.13983313614566137,-0.10537510640153785,G94
G109,0.13982959685456686,-0.11903954313631672,G94
G97,0.13977857774643124,0.24890281871065503,G66
G246,0.1397757900184958,-0.116076836931594,G94
G169,0.1397717593104649,0.5414286308143215,G4
G161,0.13976564092270954,0.2894115389026392,G11
G11,0.13976317718912026,-0.13807938078818902,G13
G278,0.13974472004212066,0.6053492297319797,G84
G274,0.13971085773359884,-0.07363566690872278,G94
G276,0.1397054553980823,-0.21684510359779458,G13
G87,0.13970238518812117,0.6297980953729929,G84
